Date,EUtranCell,PS Data Volume(GB),Users,Vendor,Region,PID
2021-06-07 17:00:00,Cell_785,97.97625364071818,863,Vendor_C,North,3328
2021-06-07 18:00:00,Cell_786,89.561908077988,568,Vendor_A,North,1198
2021-06-07 19:00:00,Cell_787,87.9476610302902,546,Vendor_A,East,2570
2021-06-07 20:00:00,Cell_788,0.6797933159112873,435,Vendor_A,North,2463
2021-06-07 21:00:00,Cell_789,47.15754079170523,433,Vendor_A,West,7708
2021-06-07 22:00:00,Cell_790,43.05371524373422,950,Vendor_A,North,6143
2021-06-07 23:00:00,Cell_791,97.02740500656967,23,Vendor_B,South,9401
2021-06-08 00:00:00,Cell_792,68.7963399085758,850,Vendor_A,East,7335
2021-06-08 01:00:00,Cell_793,53.56894738665843,334,Vendor_A,North,1538
2021-06-08 02:00:00,Cell_794,35.76399392025657,941,Vendor_A,North,8685
2021-06-08 03:00:00,Cell_795,63.90967416482839,273,Vendor_C,East,7951
2021-06-08 04:00:00,Cell_796,53.321691532611915,644,Vendor_B,East,7518
2021-06-08 05:00:00,Cell_797,66.40376395302373,426,Vendor_B,East,1327
2021-06-08 06:00:00,Cell_798,98.96450062430937,815,Vendor_B,East,8266
2021-06-08 07:00:00,Cell_799,10.099787982077642,668,Vendor_C,West,4124
2021-06-08 08:00:00,Cell_800,28.804569680692683,810,Vendor_A,North,2613
2021-06-08 09:00:00,Cell_801,42.862831779621786,130,Vendor_C,West,8807
2021-06-08 10:00:00,Cell_802,94.21198292957709,916,Vendor_C,East,7349
2021-06-08 11:00:00,Cell_803,37.03976422507075,638,Vendor_C,South,7124
2021-06-08 12:00:00,Cell_804,42.96313507309735,102,Vendor_A,North,1292
2021-06-08 13:00:00,Cell_805,2.6966216711123128,400,Vendor_B,East,1700
2021-06-08 14:00:00,Cell_806,63.20196981919177,506,Vendor_A,West,8594
2021-06-08 15:00:00,Cell_807,97.44135835151415,447,Vendor_C,North,6559
2021-06-08 16:00:00,Cell_808,75.83877156815471,508,Vendor_A,East,4934
2021-06-08 17:00:00,Cell_809,67.33535230035436,965,Vendor_A,North,9964
2021-06-08 18:00:00,Cell_810,65.85697178474125,283,Vendor_C,North,9181
2021-06-08 19:00:00,Cell_811,0.1018420299400865,95,Vendor_B,North,5622
2021-06-08 20:00:00,Cell_812,92.08602596321775,103,Vendor_C,West,9654
2021-06-08 21:00:00,Cell_813,88.5618914828133,950,Vendor_C,East,3055
2021-06-08 22:00:00,Cell_814,39.7989270446572,676,Vendor_C,South,8373
2021-06-08 23:00:00,Cell_815,89.3336040179694,149,Vendor_A,West,1353
2021-06-09 00:00:00,Cell_816,59.20145570442786,614,Vendor_C,South,9230
2021-06-09 01:00:00,Cell_817,28.9155773306412,546,Vendor_B,North,9028
2021-06-09 02:00:00,Cell_818,68.07347757765025,25,Vendor_A,East,3919
2021-06-09 03:00:00,Cell_819,45.839165991327,705,Vendor_B,West,5260
2021-06-09 04:00:00,Cell_820,66.00436862565256,714,Vendor_B,South,9869
2021-06-09 05:00:00,Cell_821,29.610160821485902,147,Vendor_C,West,8977
2021-06-09 06:00:00,Cell_822,98.19167621564601,386,Vendor_A,East,8039
2021-06-09 07:00:00,Cell_823,79.23424068298264,53,Vendor_A,North,9381
2021-06-09 08:00:00,Cell_824,23.780957148515853,797,Vendor_A,East,9036
2021-06-09 09:00:00,Cell_825,17.630431491781255,770,Vendor_C,West,6986
2021-06-09 10:00:00,Cell_826,74.3883057714027,774,Vendor_B,West,5456
2021-06-09 11:00:00,Cell_827,19.253262989212324,100,Vendor_A,South,5721
2021-06-09 12:00:00,Cell_828,52.343958238956176,793,Vendor_C,West,4123
2021-06-09 13:00:00,Cell_829,4.637916274207772,85,Vendor_C,North,3450
2021-06-09 14:00:00,Cell_830,91.00488695736408,453,Vendor_B,South,6277
2021-06-09 15:00:00,Cell_831,90.9332225645657,314,Vendor_C,North,3533
2021-06-09 16:00:00,Cell_832,24.35416575527053,786,Vendor_C,West,3562
2021-06-09 17:00:00,Cell_833,47.394025392436475,523,Vendor_C,North,1353
2021-06-09 18:00:00,Cell_834,9.20846428379204,926,Vendor_B,West,3809
2021-06-09 19:00:00,Cell_835,17.242673832657733,772,Vendor_A,West,8085
2021-06-09 20:00:00,Cell_836,53.885164691569805,863,Vendor_C,South,7593
2021-06-09 21:00:00,Cell_837,28.475663675139064,615,Vendor_A,West,8940
2021-06-09 22:00:00,Cell_838,77.73256912457998,606,Vendor_A,South,8981
2021-06-09 23:00:00,Cell_839,13.945212817298337,350,Vendor_A,West,3750
2021-06-10 00:00:00,Cell_840,50.52274832200944,100,Vendor_B,South,4599
2021-06-10 01:00:00,Cell_841,44.643812824383815,190,Vendor_B,South,2499
2021-06-10 02:00:00,Cell_842,62.523326896713385,632,Vendor_B,South,7128
2021-06-10 03:00:00,Cell_843,22.72304396912455,901,Vendor_C,East,1308
2021-06-10 04:00:00,Cell_844,99.6611370723333,872,Vendor_C,West,6781
2021-06-10 05:00:00,Cell_845,22.14342701707457,24,Vendor_A,South,8457
2021-06-10 06:00:00,Cell_846,83.4700597544627,78,Vendor_A,North,7754
2021-06-10 07:00:00,Cell_847,73.34240411894672,337,Vendor_B,East,4017
2021-06-10 08:00:00,Cell_848,63.77156188225283,878,Vendor_C,West,5437
2021-06-10 09:00:00,Cell_849,74.67554412283413,373,Vendor_B,North,1422
2021-06-10 10:00:00,Cell_850,85.85946464347634,899,Vendor_C,East,2219
2021-06-10 11:00:00,Cell_851,67.19030747805314,797,Vendor_C,West,5605
2021-06-10 12:00:00,Cell_852,41.09875022083229,397,Vendor_A,West,9716
2021-06-10 13:00:00,Cell_853,32.26184824375856,314,Vendor_B,South,1385
2021-06-10 14:00:00,Cell_854,35.24529651747304,658,Vendor_C,North,1538
2021-06-10 15:00:00,Cell_855,20.3431501946092,162,Vendor_B,West,1767
2021-06-10 16:00:00,Cell_856,30.848321878488356,469,Vendor_B,East,7503
2021-06-10 17:00:00,Cell_857,85.15895938532329,676,Vendor_C,East,2687
2021-06-10 18:00:00,Cell_858,39.97880718299302,150,Vendor_A,East,9040
2021-06-10 19:00:00,Cell_859,10.68811408508766,822,Vendor_C,East,7246
2021-06-10 20:00:00,Cell_860,12.72326174068713,787,Vendor_C,North,2376
2021-06-10 21:00:00,Cell_861,6.778402722104344,805,Vendor_A,East,9662
2021-06-10 22:00:00,Cell_862,90.99822661456093,345,Vendor_C,East,3392
2021-06-10 23:00:00,Cell_863,47.06050919054428,282,Vendor_A,West,6475
2021-06-11 00:00:00,Cell_864,13.74642182619946,395,Vendor_A,West,4866
2021-06-11 01:00:00,Cell_865,76.62865476098357,753,Vendor_C,South,8416
2021-06-11 02:00:00,Cell_866,76.27250925537628,395,Vendor_C,East,7282
2021-06-11 03:00:00,Cell_867,57.01972036640857,587,Vendor_B,East,5929
2021-06-11 04:00:00,Cell_868,0.9327625081080075,751,Vendor_A,South,3838
2021-06-11 05:00:00,Cell_869,26.124017592959806,382,Vendor_B,West,3300
2021-06-11 06:00:00,Cell_870,72.5588830151212,920,Vendor_A,South,1117
2021-06-11 07:00:00,Cell_871,32.32452733259384,252,Vendor_C,West,6385
2021-06-11 08:00:00,Cell_872,37.57003326680992,230,Vendor_C,East,9513
2021-06-11 09:00:00,Cell_873,1.4900663292780774,689,Vendor_A,East,3791
2021-06-11 10:00:00,Cell_874,39.3257755523862,489,Vendor_C,North,1499
2021-06-11 11:00:00,Cell_875,61.39319121997272,866,Vendor_C,North,7069
2021-06-11 12:00:00,Cell_876,21.746277534297832,848,Vendor_C,West,7650
2021-06-11 13:00:00,Cell_877,83.8235561762475,584,Vendor_B,East,2995
2021-06-11 14:00:00,Cell_878,67.28073177259726,294,Vendor_C,West,9731
2021-06-11 15:00:00,Cell_879,10.778527875356383,624,Vendor_A,North,3131
2021-06-11 16:00:00,Cell_880,63.10085394873363,531,Vendor_B,West,5885
2021-06-11 17:00:00,Cell_881,83.43558131083168,875,Vendor_B,South,8364
2021-06-11 18:00:00,Cell_882,83.2894633153349,26,Vendor_B,West,9036
2021-06-11 19:00:00,Cell_883,5.303136089411579,841,Vendor_C,North,9884
2021-06-11 20:00:00,Cell_884,68.09449613228699,834,Vendor_A,North,6454
2021-06-11 21:00:00,Cell_885,7.77971186623648,700,Vendor_B,West,6893
2021-06-11 22:00:00,Cell_886,62.74676453632299,406,Vendor_A,North,5791
2021-06-11 23:00:00,Cell_887,58.67672359944765,391,Vendor_C,South,5189
2021-06-12 00:00:00,Cell_888,99.94182592581288,620,Vendor_B,North,8691
2021-06-12 01:00:00,Cell_889,35.40817363480713,39,Vendor_A,West,9329
2021-06-12 02:00:00,Cell_890,97.0852566853135,995,Vendor_A,West,8332
2021-06-12 03:00:00,Cell_891,56.469982997335016,863,Vendor_B,North,9466
2021-06-12 04:00:00,Cell_892,62.82163447456767,861,Vendor_C,West,9648
2021-06-12 05:00:00,Cell_893,56.368279776998975,828,Vendor_C,East,4022
2021-06-12 06:00:00,Cell_894,9.84125961557617,198,Vendor_C,North,6411
2021-06-12 07:00:00,Cell_895,26.136738289404942,348,Vendor_B,East,6471
2021-06-12 08:00:00,Cell_896,38.80799887178184,730,Vendor_C,East,5860
2021-06-12 09:00:00,Cell_897,73.94940652413068,330,Vendor_C,West,9677
2021-06-12 10:00:00,Cell_898,39.03810334466561,520,Vendor_C,North,9890
2021-06-12 11:00:00,Cell_899,66.10436170637975,591,Vendor_B,West,8875
2021-06-12 12:00:00,Cell_900,40.776882197339916,984,Vendor_A,North,1998
2021-06-12 13:00:00,Cell_901,56.51592748556877,499,Vendor_A,South,3437
2021-06-12 14:00:00,Cell_902,0.6747294271970206,138,Vendor_B,West,1530
2021-06-12 15:00:00,Cell_903,81.33531883431661,686,Vendor_B,North,6562
2021-06-12 16:00:00,Cell_904,96.39056682387698,869,Vendor_A,South,1172
2021-06-12 17:00:00,Cell_905,57.15707701384028,350,Vendor_B,North,3315
2021-06-12 18:00:00,Cell_906,0.6144407724602381,843,Vendor_B,East,2868
2021-06-12 19:00:00,Cell_907,15.032629160174949,148,Vendor_A,West,8500
2021-06-12 20:00:00,Cell_908,69.36649357233088,122,Vendor_A,East,3252
2021-06-12 21:00:00,Cell_909,91.50278565652079,351,Vendor_C,South,4994
2021-06-12 22:00:00,Cell_910,43.138986014518736,479,Vendor_B,South,2443
2021-06-12 23:00:00,Cell_911,52.773964065171526,688,Vendor_B,South,6741
2021-06-13 00:00:00,Cell_912,64.4634467145391,655,Vendor_B,East,9326
2021-06-13 01:00:00,Cell_913,52.23987359124302,982,Vendor_B,West,1039
2021-06-13 02:00:00,Cell_914,42.18169026434999,452,Vendor_C,South,8311
2021-06-13 03:00:00,Cell_915,67.1183855703849,361,Vendor_A,East,2443
2021-06-13 04:00:00,Cell_916,31.345728689772777,296,Vendor_C,East,9321
2021-06-13 05:00:00,Cell_917,50.12664440928396,252,Vendor_C,West,3765
2021-06-13 06:00:00,Cell_918,78.07041468071799,966,Vendor_C,West,4256
2021-06-13 07:00:00,Cell_919,15.779571329258797,322,Vendor_B,South,7483
2021-06-13 08:00:00,Cell_920,10.261539983069133,573,Vendor_B,North,7011
2021-06-13 09:00:00,Cell_921,47.680436655683486,810,Vendor_C,East,9097
2021-06-13 10:00:00,Cell_922,59.58662115859378,546,Vendor_B,South,5508
2021-06-13 11:00:00,Cell_923,3.1329446883070813,48,Vendor_C,South,1787
2021-06-13 12:00:00,Cell_924,67.02807135109529,998,Vendor_C,South,4539
2021-06-13 13:00:00,Cell_925,71.00632983233552,26,Vendor_B,South,4820
2021-06-13 14:00:00,Cell_926,54.72683060474899,336,Vendor_C,South,2389
2021-06-13 15:00:00,Cell_927,99.7284733193424,468,Vendor_A,East,7599
2021-06-13 16:00:00,Cell_928,11.289181263200314,274,Vendor_A,North,2408
2021-06-13 17:00:00,Cell_929,4.723052579327532,961,Vendor_A,East,4999
2021-06-13 18:00:00,Cell_930,15.839368317413648,491,Vendor_A,South,8636
2021-06-13 19:00:00,Cell_931,98.48220046646982,936,Vendor_B,South,1603
2021-06-13 20:00:00,Cell_932,88.17928950536454,331,Vendor_C,East,8730
2021-06-13 21:00:00,Cell_933,27.854478910423786,205,Vendor_A,West,7865
2021-06-13 22:00:00,Cell_934,34.40973268966663,621,Vendor_B,North,7745
2021-06-13 23:00:00,Cell_935,45.20873755401431,94,Vendor_A,North,7002
2021-06-14 00:00:00,Cell_936,25.170303327491883,694,Vendor_B,West,8000
2021-06-14 01:00:00,Cell_937,16.52686249999222,509,Vendor_C,North,6930
2021-06-14 02:00:00,Cell_938,98.71815330508204,588,Vendor_B,North,4862
2021-06-14 03:00:00,Cell_939,73.28293460764542,407,Vendor_B,North,8102
2021-06-14 04:00:00,Cell_940,51.719745677430545,394,Vendor_A,South,3899
2021-06-14 05:00:00,Cell_941,51.77144139395891,234,Vendor_B,South,2715
2021-06-14 06:00:00,Cell_942,27.93153242946246,824,Vendor_C,West,9982
2021-06-14 07:00:00,Cell_943,78.89672463856165,622,Vendor_B,East,4276
2021-06-14 08:00:00,Cell_944,84.32976121302018,49,Vendor_A,South,9379
2021-06-14 09:00:00,Cell_945,49.419240016164935,202,Vendor_B,North,7581
2021-06-14 10:00:00,Cell_946,78.6806106608174,253,Vendor_A,East,9415
2021-06-14 11:00:00,Cell_947,76.59432629998598,971,Vendor_A,West,3888
2021-06-14 12:00:00,Cell_948,0.3370203457744162,99,Vendor_B,East,6302
2021-06-14 13:00:00,Cell_949,78.25514762995624,755,Vendor_C,East,4350
2021-06-14 14:00:00,Cell_950,57.650805063382144,864,Vendor_A,South,8894
2021-06-14 15:00:00,Cell_951,9.929377273230152,355,Vendor_B,North,7629
2021-06-14 16:00:00,Cell_952,64.78745100539722,679,Vendor_B,West,6154
2021-06-14 17:00:00,Cell_953,34.776131885751205,845,Vendor_C,East,6327
2021-06-14 18:00:00,Cell_954,6.099628029707375,115,Vendor_A,East,5292
2021-06-14 19:00:00,Cell_955,68.90864079641004,295,Vendor_C,West,6175
2021-06-14 20:00:00,Cell_956,50.17940437246197,253,Vendor_B,East,1416
2021-06-14 21:00:00,Cell_957,16.900074621611644,376,Vendor_C,West,9695
2021-06-14 22:00:00,Cell_958,19.79879271103513,516,Vendor_A,West,8696
2021-06-14 23:00:00,Cell_959,57.823856572181185,973,Vendor_B,South,8266
2021-06-15 00:00:00,Cell_960,49.85856170128402,91,Vendor_A,South,9122
2021-06-15 01:00:00,Cell_961,20.559530344172178,364,Vendor_A,East,1656
2021-06-15 02:00:00,Cell_962,39.02591197211691,284,Vendor_A,East,3655
2021-06-15 03:00:00,Cell_963,48.573039616341894,270,Vendor_B,South,7928
2021-06-15 04:00:00,Cell_964,39.28022420870664,810,Vendor_A,North,1517
2021-06-15 05:00:00,Cell_965,87.3051544688744,248,Vendor_A,West,1634
2021-06-15 06:00:00,Cell_966,78.42223743380886,722,Vendor_A,South,8220
2021-06-15 07:00:00,Cell_967,81.81086896802283,562,Vendor_B,South,7137
2021-06-15 08:00:00,Cell_968,95.93262522075722,994,Vendor_B,South,3672
2021-06-15 09:00:00,Cell_969,84.21470044228663,887,Vendor_C,West,6847
2021-06-15 10:00:00,Cell_970,96.18174433409739,288,Vendor_B,North,4053
2021-06-15 11:00:00,Cell_971,22.93437495818446,609,Vendor_A,East,9005
2021-06-15 12:00:00,Cell_972,47.89015150143907,279,Vendor_C,South,7992
2021-06-15 13:00:00,Cell_973,80.00019637744435,329,Vendor_B,West,8014
2021-06-15 14:00:00,Cell_974,2.114156564519892,337,Vendor_A,South,1178
2021-06-15 15:00:00,Cell_975,57.00560713615885,293,Vendor_B,North,5355
2021-06-15 16:00:00,Cell_976,80.82753068384238,730,Vendor_A,East,2340
2021-06-15 17:00:00,Cell_977,0.15786683327294954,514,Vendor_A,East,6880
2021-06-15 18:00:00,Cell_978,83.48942267558816,584,Vendor_C,East,2021
2021-06-15 19:00:00,Cell_979,80.47588473222757,375,Vendor_A,East,7934
2021-06-15 20:00:00,Cell_980,36.453921673097526,952,Vendor_A,South,7437
2021-06-15 21:00:00,Cell_981,17.26116431192264,241,Vendor_A,South,8928
2021-06-15 22:00:00,Cell_982,18.92754092516104,44,Vendor_A,South,2596
2021-06-15 23:00:00,Cell_983,60.31291738217584,965,Vendor_B,South,6105
2021-06-16 00:00:00,Cell_984,66.07246302161413,240,Vendor_C,West,5953
2021-06-16 01:00:00,Cell_985,0.9152012441752156,601,Vendor_C,West,5138
2021-06-16 02:00:00,Cell_986,17.550428205215436,413,Vendor_B,North,6084
2021-06-16 03:00:00,Cell_987,41.25533104464246,950,Vendor_C,South,4086
2021-06-16 04:00:00,Cell_988,74.83592487675816,831,Vendor_B,South,5537
2021-06-16 05:00:00,Cell_989,39.17806890561665,333,Vendor_C,South,5641
2021-06-16 06:00:00,Cell_990,1.9495913492221102,906,Vendor_B,West,5893
2021-06-16 07:00:00,Cell_991,57.32016561966781,994,Vendor_C,South,1948
2021-06-16 08:00:00,Cell_992,40.12684139939044,458,Vendor_C,East,9098
2021-06-16 09:00:00,Cell_993,48.827775801951404,367,Vendor_C,South,5796
2021-06-16 10:00:00,Cell_994,75.1024658354411,611,Vendor_B,East,4574
2021-06-16 11:00:00,Cell_995,26.508886080395623,422,Vendor_B,West,9018
2021-06-16 12:00:00,Cell_996,47.49867581858597,181,Vendor_A,East,8088
2021-06-16 13:00:00,Cell_997,39.66326220791543,974,Vendor_C,South,3366
2021-06-16 14:00:00,Cell_998,65.12682315646397,891,Vendor_C,North,2415
2021-06-16 15:00:00,Cell_999,89.60057050740859,363,Vendor_A,West,8804
2021-06-16 16:00:00,Cell_0,43.5917962454786,545,Vendor_A,South,4206
2021-06-16 17:00:00,Cell_1,94.51277413319671,631,Vendor_C,East,7126
2021-06-16 18:00:00,Cell_2,89.18194058929751,329,Vendor_B,East,8122
2021-06-16 19:00:00,Cell_3,98.95173075815872,111,Vendor_B,West,4845
2021-06-16 20:00:00,Cell_4,15.627075741556123,234,Vendor_C,West,1093
2021-06-16 21:00:00,Cell_5,9.582420684064816,327,Vendor_B,East,5376
2021-06-16 22:00:00,Cell_6,99.15896430069972,947,Vendor_B,East,8078
2021-06-16 23:00:00,Cell_7,38.46360719945638,921,Vendor_B,North,7465
2021-06-17 00:00:00,Cell_8,99.7375468620038,607,Vendor_A,West,8551
2021-06-17 01:00:00,Cell_9,5.780848503415568,648,Vendor_C,South,5858
2021-06-17 02:00:00,Cell_10,23.667771719808968,985,Vendor_A,North,5878
2021-06-17 03:00:00,Cell_11,25.785775509974787,485,Vendor_A,South,4463
2021-06-17 04:00:00,Cell_12,59.45756096744316,637,Vendor_A,West,4221
2021-06-17 05:00:00,Cell_13,39.45218763606345,178,Vendor_B,North,8287
2021-06-17 06:00:00,Cell_14,91.45724229837744,569,Vendor_B,East,9323
2021-06-17 07:00:00,Cell_15,59.30630559727167,269,Vendor_B,West,2551
2021-06-17 08:00:00,Cell_16,10.526522247636457,140,Vendor_A,South,2932
2021-06-17 09:00:00,Cell_17,46.360612229175494,659,Vendor_B,South,8510
2021-06-17 10:00:00,Cell_18,93.39779805916056,88,Vendor_A,West,4447
2021-06-17 11:00:00,Cell_19,82.0539631819228,289,Vendor_C,South,1978
2021-06-17 12:00:00,Cell_20,1.1559503817437695,263,Vendor_A,North,9236
2021-06-17 13:00:00,Cell_21,26.286628356106693,60,Vendor_C,South,2717
2021-06-17 14:00:00,Cell_22,82.70421190308502,998,Vendor_A,East,6773
2021-06-17 15:00:00,Cell_23,15.042369476872665,307,Vendor_C,South,9365
2021-06-17 16:00:00,Cell_24,62.29659770163004,475,Vendor_A,East,9102
2021-06-17 17:00:00,Cell_25,50.29598332948427,461,Vendor_C,South,3644
2021-06-17 18:00:00,Cell_26,16.76125864958895,434,Vendor_B,East,8409
2021-06-17 19:00:00,Cell_27,56.65646313719136,729,Vendor_A,West,5486
2021-06-17 20:00:00,Cell_28,68.27457914387243,394,Vendor_C,East,3054
2021-06-17 21:00:00,Cell_29,34.00193802384563,648,Vendor_C,East,9715
2021-06-17 22:00:00,Cell_30,24.674133621212903,907,Vendor_B,East,7461
2021-06-17 23:00:00,Cell_31,75.43309663355122,974,Vendor_B,East,3336
2021-06-18 00:00:00,Cell_32,8.757706156926002,460,Vendor_C,South,7540
2021-06-18 01:00:00,Cell_33,15.457759054612422,504,Vendor_B,North,3682
2021-06-18 02:00:00,Cell_34,56.94037035235219,516,Vendor_C,East,5011
2021-06-18 03:00:00,Cell_35,40.61513547274687,558,Vendor_B,West,4160
2021-06-18 04:00:00,Cell_36,6.967003579847584,329,Vendor_B,South,2481
2021-06-18 05:00:00,Cell_37,52.78910134542057,688,Vendor_C,South,8119
2021-06-18 06:00:00,Cell_38,1.698393754920435,606,Vendor_C,North,5029
2021-06-18 07:00:00,Cell_39,98.65516893056379,247,Vendor_B,North,7179
2021-06-18 08:00:00,Cell_40,37.40777107991146,805,Vendor_C,West,5567
2021-06-18 09:00:00,Cell_41,49.4333463567662,996,Vendor_A,North,8631
2021-06-18 10:00:00,Cell_42,41.285471370136754,387,Vendor_B,West,1118
2021-06-18 11:00:00,Cell_43,57.01909690540493,380,Vendor_C,South,7442
2021-06-18 12:00:00,Cell_44,97.16496927174249,910,Vendor_B,West,5269
2021-06-18 13:00:00,Cell_45,63.34938313492075,183,Vendor_C,South,3282
2021-06-18 14:00:00,Cell_46,85.71923221972006,836,Vendor_B,West,5440
2021-06-18 15:00:00,Cell_47,33.420317505723695,306,Vendor_B,East,5988
2021-06-18 16:00:00,Cell_48,59.882492122667216,899,Vendor_C,East,7956
2021-06-18 17:00:00,Cell_49,36.07214952091921,781,Vendor_C,North,9757
2021-06-18 18:00:00,Cell_50,59.81293131366181,720,Vendor_A,North,9326
2021-06-18 19:00:00,Cell_51,44.41431154637688,630,Vendor_B,East,3891
2021-06-18 20:00:00,Cell_52,65.21578567375724,935,Vendor_C,East,2168
2021-06-18 21:00:00,Cell_53,27.3289313347081,601,Vendor_C,South,2583
2021-06-18 22:00:00,Cell_54,94.25034411066379,207,Vendor_B,North,6868
2021-06-18 23:00:00,Cell_55,5.777962738801815,765,Vendor_A,North,3601
2021-06-19 00:00:00,Cell_56,84.61998036927206,143,Vendor_C,North,3245
2021-06-19 01:00:00,Cell_57,4.9772587461233675,77,Vendor_A,North,9141
2021-06-19 02:00:00,Cell_58,92.65507602264549,794,Vendor_B,North,9302
2021-06-19 03:00:00,Cell_59,77.9089916678433,881,Vendor_B,South,3325
2021-06-19 04:00:00,Cell_60,3.783067575896822,116,Vendor_B,West,6754
2021-06-19 05:00:00,Cell_61,79.7106429750842,367,Vendor_C,East,5950
2021-06-19 06:00:00,Cell_62,42.57533488182474,893,Vendor_C,North,9851
2021-06-19 07:00:00,Cell_63,70.14336065513525,918,Vendor_C,East,8246
2021-06-19 08:00:00,Cell_64,72.0805187574125,259,Vendor_A,South,1826
2021-06-19 09:00:00,Cell_65,62.887139749726764,616,Vendor_C,West,3126
2021-06-19 10:00:00,Cell_66,79.17017081776744,895,Vendor_B,North,9227
2021-06-19 11:00:00,Cell_67,12.756693400136008,559,Vendor_B,South,6412
2021-06-19 12:00:00,Cell_68,12.409937810520905,175,Vendor_C,West,1096
2021-06-19 13:00:00,Cell_69,72.85443680523767,599,Vendor_A,East,4689
2021-06-19 14:00:00,Cell_70,47.7702778447473,596,Vendor_B,North,3789
2021-06-19 15:00:00,Cell_71,39.59602663329506,511,Vendor_B,West,1173
2021-06-19 16:00:00,Cell_72,64.36984587597861,364,Vendor_C,North,3260
2021-06-19 17:00:00,Cell_73,31.439247737663337,433,Vendor_A,South,6641
2021-06-19 18:00:00,Cell_74,57.65242760845956,546,Vendor_A,West,7699
2021-06-19 19:00:00,Cell_75,84.04068909693936,590,Vendor_C,West,7152
2021-06-19 20:00:00,Cell_76,94.059259105376,65,Vendor_B,East,9706
2021-06-19 21:00:00,Cell_77,37.131963838988554,629,Vendor_A,East,6714
2021-06-19 22:00:00,Cell_78,24.06303250953911,845,Vendor_C,North,8904
2021-06-19 23:00:00,Cell_79,90.03013297996944,153,Vendor_B,South,6275
2021-06-20 00:00:00,Cell_80,45.43594634989891,940,Vendor_C,East,8350
2021-06-20 01:00:00,Cell_81,27.110289320859252,63,Vendor_B,West,6744
2021-06-20 02:00:00,Cell_82,24.39142395941375,255,Vendor_B,East,7865
2021-06-20 03:00:00,Cell_83,26.86554140845602,114,Vendor_A,West,7852
2021-06-20 04:00:00,Cell_84,9.42970197743815,452,Vendor_C,South,3066
2021-06-20 05:00:00,Cell_85,81.60597879194492,800,Vendor_B,South,1110
2021-06-20 06:00:00,Cell_86,33.83741291819546,935,Vendor_C,West,6469
2021-06-20 07:00:00,Cell_87,45.00599579915936,575,Vendor_C,West,9773
2021-06-20 08:00:00,Cell_88,0.3575690243236501,738,Vendor_B,East,9998
2021-06-20 09:00:00,Cell_89,9.967730554315269,673,Vendor_C,South,5056
2021-06-20 10:00:00,Cell_90,63.17413507959225,500,Vendor_B,West,7419
2021-06-20 11:00:00,Cell_91,26.57092964393425,319,Vendor_C,South,8519
2021-06-20 12:00:00,Cell_92,95.43976771257769,131,Vendor_B,East,8772
2021-06-20 13:00:00,Cell_93,19.59550857951862,831,Vendor_C,West,6564
2021-06-20 14:00:00,Cell_94,24.185315346289006,843,Vendor_C,South,3913
2021-06-20 15:00:00,Cell_95,33.23411083021747,723,Vendor_B,South,6917
2021-06-20 16:00:00,Cell_96,37.07728807896041,138,Vendor_B,South,3558
2021-06-20 17:00:00,Cell_97,79.93577607071776,565,Vendor_A,North,7795
2021-06-20 18:00:00,Cell_98,97.009473332909,812,Vendor_B,South,5446
2021-06-20 19:00:00,Cell_99,50.014368958076794,893,Vendor_C,East,5173
2021-06-20 20:00:00,Cell_100,27.434658412689604,94,Vendor_A,West,3899
2021-06-20 21:00:00,Cell_101,37.168336180489796,601,Vendor_A,West,5408
2021-06-20 22:00:00,Cell_102,42.149192948190844,819,Vendor_C,North,2477
2021-06-20 23:00:00,Cell_103,34.25496949353141,827,Vendor_B,East,1918
2021-06-21 00:00:00,Cell_104,6.810081277350142,164,Vendor_B,South,2401
2021-06-21 01:00:00,Cell_105,76.20450416613583,136,Vendor_C,South,9113
2021-06-21 02:00:00,Cell_106,10.966350434626358,876,Vendor_A,East,6273
2021-06-21 03:00:00,Cell_107,17.935945688635524,4,Vendor_A,East,3736
2021-06-21 04:00:00,Cell_108,52.92894410519069,337,Vendor_A,West,6391
2021-06-21 05:00:00,Cell_109,4.458580276534136,178,Vendor_A,West,9563
2021-06-21 06:00:00,Cell_110,32.94972600575516,335,Vendor_C,West,9242
2021-06-21 07:00:00,Cell_111,37.75410277005987,445,Vendor_B,North,9964
2021-06-21 08:00:00,Cell_112,19.170217940445884,988,Vendor_C,North,8690
2021-06-21 09:00:00,Cell_113,56.39654350810626,940,Vendor_C,South,9087
2021-06-21 10:00:00,Cell_114,11.260702445621526,338,Vendor_B,East,7689
2021-06-21 11:00:00,Cell_115,65.52473280664387,804,Vendor_B,West,6506
2021-06-21 12:00:00,Cell_116,82.732835963015,440,Vendor_A,South,2434
2021-06-21 13:00:00,Cell_117,99.33825174541381,232,Vendor_B,East,4709
2021-06-21 14:00:00,Cell_118,3.8543968181502835,532,Vendor_A,South,2320
2021-06-21 15:00:00,Cell_119,67.08835638285808,466,Vendor_B,East,9307
2021-06-21 16:00:00,Cell_120,80.70755970269387,937,Vendor_A,North,2949
2021-06-21 17:00:00,Cell_121,53.487746449597104,337,Vendor_A,West,5198
2021-06-21 18:00:00,Cell_122,85.1796220238437,30,Vendor_A,West,5863
2021-06-21 19:00:00,Cell_123,14.10193377086876,290,Vendor_C,East,4192
2021-06-21 20:00:00,Cell_124,72.38068260466689,845,Vendor_A,East,5178
